[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:43:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:43:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:43:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:43:01]Program End.
[FimsSendDemon             ; 8:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:48:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215084801.dat
[FimsSendDemon             ; 8:48:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:48:01]Program End.
[FimsReadDemon             ; 8:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:53:02]Program End.
[FimsSendDemon             ; 8:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:58:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215085801.dat
[FimsSendDemon             ; 8:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:58:02]Program End.
[FimsReadDemon             ; 9:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:03:01]Program End.
[FimsSendDemon             ; 9:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:05:02]Program End.
[FimsSendDemon             ; 9:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:08:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215090801.dat
[FimsSendDemon             ; 9:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:08:01]Program End.
[FimsReadDemon             ; 9:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:13:02]Program End.
[FimsSendDemon             ; 9:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:18:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215091801.dat
[FimsSendDemon             ; 9:18:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:18:01]Program End.
[FimsReadDemon             ; 9:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:23:02]Program End.
[FimsSendDemon             ; 9:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:28:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215092802.dat
[FimsSendDemon             ; 9:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:28:02]Program End.
[FimsReadDemon             ; 9:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:33:02]Program End.
[FimsSendDemon             ; 9:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:35:02]Program End.
[FimsSendDemon             ; 9:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:38:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215093801.dat
[FimsSendDemon             ; 9:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:38:01]Program End.
[FimsReadDemon             ; 9:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:43:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:43:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:43:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:43:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:43:01]Program End.
[FimsSendDemon             ; 9:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:48:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215094801.dat
[FimsSendDemon             ; 9:48:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:48:01]Program End.
[FimsReadDemon             ; 9:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:53:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:53:02]Program End.
[FimsSendDemon             ; 9:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:58:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215095802.dat
[FimsSendDemon             ; 9:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:58:02]Program End.
[FimsReadDemon             ; 10:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:03:01]Program End.
[FimsSendDemon             ; 10:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:05:02]Program End.
[FimsSendDemon             ; 10:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:08:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215100802.dat
[FimsSendDemon             ; 10:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:08:02]Program End.
[FimsReadDemon             ; 10:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:13:02]Program End.
[FimsSendDemon             ; 10:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:18:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215101802.dat
[FimsSendDemon             ; 10:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:18:02]Program End.
[FimsReadDemon             ; 10:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:23:02]Program End.
[FimsSendDemon             ; 10:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:28:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215102802.dat
[FimsSendDemon             ; 10:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:28:02]Program End.
[FimsReadDemon             ; 10:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:33:02]Program End.
[FimsSendDemon             ; 10:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:35:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:35:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:35:01]Program End.
[FimsSendDemon             ; 10:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:38:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215103801.dat
[FimsSendDemon             ; 10:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:38:02]Program End.
[FimsReadDemon             ; 10:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:43:02]Program End.
[FimsSendDemon             ; 10:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:48:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215104802.dat
[FimsSendDemon             ; 10:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:48:02]Program End.
[FimsReadDemon             ; 10:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:53:02]Program End.
[FimsSendDemon             ; 10:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:58:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215105802.dat
[FimsSendDemon             ; 10:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:58:02]Program End.
[FimsReadDemon             ; 11:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:03:02]Program End.
[FimsSendDemon             ; 11:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 11:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 11:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:05:01]Program End.
[FimsSendDemon             ; 11:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:08:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215110801.dat
[FimsSendDemon             ; 11:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:08:01]Program End.
[FimsReadDemon             ; 11:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:13:02]Program End.
[FimsSendDemon             ; 11:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:18:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215111801.dat
[FimsSendDemon             ; 11:18:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:18:01]Program End.
[FimsReadDemon             ; 11:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:23:02]Program End.
[FimsSendDemon             ; 11:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:28:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215112802.dat
[FimsSendDemon             ; 11:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:28:02]Program End.
[FimsReadDemon             ; 11:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:33:02]Program End.
[FimsSendDemon             ; 11:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 11:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:35:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 11:35:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:35:01]Program End.
[FimsSendDemon             ; 11:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:38:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215113802.dat
[FimsSendDemon             ; 11:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:38:02]Program End.
[FimsReadDemon             ; 11:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:43:02]Program End.
[FimsSendDemon             ; 11:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:48:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215114801.dat
[FimsSendDemon             ; 11:48:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:48:01]Program End.
[FimsReadDemon             ; 11:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:53:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:53:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:53:01]Program End.
[FimsSendDemon             ; 11:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:58:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215115801.dat
[FimsSendDemon             ; 11:58:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:58:01]Program End.
[FimsReadDemon             ; 12:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:03:02]Program End.
[FimsSendDemon             ; 12:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 12:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 12:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:05:01]Program End.
[FimsSendDemon             ; 12:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:08:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215120801.dat
[FimsSendDemon             ; 12:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:08:01]Program End.
[FimsReadDemon             ; 12:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:13:02]Program End.
[FimsSendDemon             ; 12:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:18:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215121802.dat
[FimsSendDemon             ; 12:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:18:02]Program End.
[FimsReadDemon             ; 12:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:23:02]Program End.
[FimsSendDemon             ; 12:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:28:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215122801.dat
[FimsSendDemon             ; 12:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:28:02]Program End.
[FimsReadDemon             ; 12:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:33:02]Program End.
[FimsSendDemon             ; 12:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 12:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 12:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:35:02]Program End.
[FimsSendDemon             ; 12:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:38:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215123801.dat
[FimsSendDemon             ; 12:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:38:01]Program End.
[FimsReadDemon             ; 12:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:43:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:43:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:43:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:43:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:43:01]Program End.
[FimsSendDemon             ; 12:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:48:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215124802.dat
[FimsSendDemon             ; 12:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:48:02]Program End.
[FimsReadDemon             ; 12:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:53:02]Program End.
[FimsSendDemon             ; 12:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:58:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200215125802.dat
[FimsSendDemon             ; 12:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:58:02]Program End.
[FimsReadDemon             ; 13:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:03:02]Program End.
[FimsSendDemon             ; 13:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 13:05:02]METS Db CONNECTION !! 
