[FimsReadDemon             ; 0:03:04] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:03:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:03:05]Program End.
[FimsSendDemon             ; 9:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:05:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:05:06]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:05:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:05:06]Program End.
[FimsSendDemon             ; 9:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:08:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:08:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:08:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:08:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:08:04]Program End.
[FimsReadDemon             ; 9:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:13:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:13:04]Program End.
[FimsSendDemon             ; 9:18:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:18:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:18:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:18:04]Program End.
[FimsReadDemon             ; 9:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:23:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:23:05]Program End.
[FimsSendDemon             ; 9:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:28:01]Program End.
[FimsReadDemon             ; 9:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:33:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:33:04]Program End.
[FimsSendDemon             ; 9:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:35:02]Program End.
[FimsSendDemon             ; 9:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:38:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:38:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:38:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:38:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:38:04]Program End.
[FimsReadDemon             ; 9:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:43:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:43:05]Program End.
[FimsSendDemon             ; 9:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:48:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:48:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:48:03]Program End.
[FimsReadDemon             ; 9:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:53:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:53:04]Program End.
[FimsSendDemon             ; 9:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:58:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:58:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:58:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:58:03]Program End.
[FimsReadDemon             ; 10:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:03:12]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:03:12]Program End.
[FimsSendDemon             ; 10:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:05:03]Program End.
[FimsSendDemon             ; 10:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:08:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:08:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:08:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:08:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:08:05]Program End.
[FimsReadDemon             ; 10:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:13:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:13:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:13:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:13:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:13:06]Program End.
[FimsSendDemon             ; 10:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:18:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:18:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:18:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:18:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:18:05]Program End.
[FimsReadDemon             ; 10:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:23:03]Program End.
[FimsSendDemon             ; 10:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:28:03]Program End.
[FimsReadDemon             ; 10:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:33:09]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:33:09]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:33:11]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:33:13]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:33:13]Program End.
[FimsSendDemon             ; 10:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:35:13]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:35:13]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:35:13]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:35:13]Program End.
[FimsSendDemon             ; 10:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:38:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:38:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:38:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:38:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:38:05]Program End.
[FimsReadDemon             ; 10:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:43:13]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:43:15]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:43:15]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:43:15]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:43:15]Program End.
[FimsSendDemon             ; 10:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:48:12]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:48:12]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:48:13]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:48:14]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:48:14]Program End.
[FimsReadDemon             ; 10:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:53:10]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:53:10]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:53:10]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200203105003.dat
[FimsReadDemon             ; 10:53:11]5번>>>> 다운로드 완료 / 건수: 4
[FimsReadDemon             ; 10:53:12]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:53:12]Program End.
[FimsSendDemon             ; 10:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:58:07]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:58:07]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:58:07]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:58:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:58:07]Program End.
[FimsReadDemon             ; 11:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:03:01]Program End.
[FimsSendDemon             ; 11:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 11:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 11:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:05:03]Program End.
[FimsSendDemon             ; 11:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:08:02]Program End.
[FimsReadDemon             ; 11:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:13:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:13:05]Program End.
[FimsSendDemon             ; 11:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:18:12]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:18:12]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:18:12]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:18:12]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:18:12]Program End.
[FimsReadDemon             ; 11:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:23:08]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:23:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:23:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:23:08]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:23:08]Program End.
[FimsSendDemon             ; 11:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:28:01]Program End.
[FimsReadDemon             ; 11:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:33:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:33:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:33:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:33:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:33:07]Program End.
[FimsSendDemon             ; 11:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 11:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:35:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 11:35:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:35:01]Program End.
[FimsSendDemon             ; 11:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:38:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:38:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:38:06]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:38:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:38:06]Program End.
[FimsReadDemon             ; 11:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:43:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:43:04]Program End.
[FimsSendDemon             ; 11:48:04] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:48:51]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:48:51]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:48:51]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:48:51]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:48:51]Program End.
[FimsReadDemon             ; 11:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:53:02]Program End.
[FimsSendDemon             ; 11:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:58:07]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:58:07]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:58:07]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:58:09]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:58:09]Program End.
[FimsReadDemon             ; 12:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:03:08]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:03:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:03:10]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200203120003.dat
[FimsReadDemon             ; 12:03:10]5번>>>> 다운로드 완료 / 건수: 4
[FimsReadDemon             ; 12:03:12]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:03:12]Program End.
[FimsSendDemon             ; 12:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 12:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 12:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:05:01]Program End.
[FimsSendDemon             ; 12:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:08:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:08:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:08:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:08:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:08:04]Program End.
[FimsReadDemon             ; 12:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:13:02]Program End.
[FimsSendDemon             ; 12:18:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:18:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:18:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:18:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:18:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:18:03]Program End.
[FimsReadDemon             ; 12:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:23:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:23:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:23:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:23:08]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:23:08]Program End.
[FimsSendDemon             ; 12:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:28:03]Program End.
[FimsReadDemon             ; 12:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:33:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:33:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:33:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:33:03]Program End.
[FimsSendDemon             ; 12:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 12:35:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:35:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 12:35:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:35:04]Program End.
[FimsSendDemon             ; 12:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:38:03]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200203123803.dat
[FimsSendDemon             ; 12:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:38:03]Program End.
[FimsReadDemon             ; 12:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:43:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:43:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:43:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:43:02]Program End.
[FimsSendDemon             ; 12:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:48:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:48:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:48:03]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200203124803.dat
[FimsSendDemon             ; 12:48:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:48:07]Program End.
[FimsReadDemon             ; 12:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:53:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:53:03]Program End.
[FimsSendDemon             ; 12:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:58:50]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:58:51]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:58:51]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:58:51]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:58:51]Program End.
[FimsReadDemon             ; 13:03:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:03:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:03:05]Program End.
[FimsSendDemon             ; 13:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 13:05:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:05:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 13:05:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:05:04]Program End.
[FimsSendDemon             ; 13:08:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:08:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:08:06]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:08:06]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:08:08]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:08:08]Program End.
[FimsReadDemon             ; 13:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:13:13]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:13:16]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:13:16]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:13:18]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:13:18]Program End.
[FimsSendDemon             ; 13:18:03] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:18:10]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:18:10]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:18:10]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:18:10]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:18:10]Program End.
[FimsReadDemon             ; 13:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:23:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:23:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:23:12]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:23:13]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:23:13]Program End.
[FimsSendDemon             ; 13:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:28:15]METS Db CONNECTION !! 
