[FimsReadDemon             ; 0:03:05] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:03:03]Program End.
[FimsSendDemon             ; 9:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:05:03]Program End.
[FimsSendDemon             ; 9:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:08:02]Program End.
[FimsReadDemon             ; 9:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:13:03]Program End.
[FimsSendDemon             ; 9:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:18:02]Program End.
[FimsReadDemon             ; 9:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:23:03]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200107092004.dat
[FimsReadDemon             ; 9:23:04]5번>>>> 다운로드 완료 / 건수: 1
[FimsReadDemon             ; 9:23:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:23:04]Program End.
[FimsSendDemon             ; 9:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:28:02]Program End.
[FimsReadDemon             ; 9:33:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:33:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:33:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:33:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:33:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:33:04]Program End.
[FimsSendDemon             ; 9:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:35:03]Program End.
[FimsSendDemon             ; 9:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:38:02]Program End.
[FimsReadDemon             ; 9:43:04] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:43:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:43:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:43:05]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200107094004.dat
[FimsReadDemon             ; 9:43:05]5번>>>> 다운로드 완료 / 건수: 1
[FimsReadDemon             ; 9:43:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:43:05]Program End.
[FimsSendDemon             ; 9:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:48:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:48:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:48:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:48:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:48:03]Program End.
[FimsReadDemon             ; 9:53:04] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:53:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:53:07]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:53:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:53:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:53:07]Program End.
[FimsSendDemon             ; 9:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:58:02]Program End.
[FimsReadDemon             ; 10:03:08] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:03:10]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:03:10]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:03:10]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:03:10]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:03:10]Program End.
[FimsSendDemon             ; 10:05:03] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:05:07]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:05:08]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:05:08]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:05:08]Program End.
[FimsSendDemon             ; 10:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:08:02]Program End.
[FimsReadDemon             ; 10:13:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:13:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:13:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:13:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:13:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:13:05]Program End.
[FimsSendDemon             ; 10:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:18:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200107101802.dat
[FimsSendDemon             ; 10:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:18:02]Program End.
[FimsReadDemon             ; 10:23:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:23:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:23:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:23:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:23:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:23:05]Program End.
[FimsSendDemon             ; 10:28:03] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:28:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:28:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:28:05]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200107102805.dat
[FimsSendDemon             ; 10:28:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:28:06]Program End.
[FimsReadDemon             ; 10:33:05] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:33:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:33:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:33:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:33:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:33:06]Program End.
[FimsSendDemon             ; 10:35:04] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:35:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:35:09]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:35:09]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:35:09]Program End.
[FimsSendDemon             ; 10:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:38:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200107103802.dat
[FimsSendDemon             ; 10:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:38:02]Program End.
[FimsReadDemon             ; 10:43:04] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:43:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:43:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:43:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:43:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:43:05]Program End.
[FimsSendDemon             ; 10:48:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:48:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200107104801.dat
[FimsSendDemon             ; 10:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:48:02]Program End.
[FimsReadDemon             ; 10:53:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:53:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:53:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:53:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:53:04]Program End.
