[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:03:02]Program End.
[FimsSendDemon             ; 9:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:05:02]Program End.
[FimsSendDemon             ; 9:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:08:02]Program End.
[FimsReadDemon             ; 9:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:13:02]Program End.
[FimsSendDemon             ; 9:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:18:02]Program End.
[FimsReadDemon             ; 9:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:23:02]Program End.
[FimsSendDemon             ; 9:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:28:02]Program End.
[FimsReadDemon             ; 9:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:33:02]Program End.
[FimsSendDemon             ; 9:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:35:02]Program End.
[FimsSendDemon             ; 9:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:38:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:38:01]Program End.
[FimsReadDemon             ; 9:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:43:02]Program End.
[FimsSendDemon             ; 9:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:48:02]Program End.
