[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:03:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:03:05]Program End.
[FimsSendDemon             ; 9:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:05:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:05:03]Program End.
[FimsSendDemon             ; 9:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:08:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:08:06]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:08:06]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:08:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:08:06]Program End.
[FimsReadDemon             ; 9:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:13:14]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:13:14]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:13:15]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:13:16]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:13:16]Program End.
[FimsSendDemon             ; 9:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:18:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:18:03]Program End.
[FimsReadDemon             ; 9:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:23:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:23:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:23:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:23:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:23:06]Program End.
[FimsSendDemon             ; 9:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:28:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:28:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:28:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:28:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:28:06]Program End.
[FimsReadDemon             ; 9:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:33:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:33:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:33:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:33:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:33:05]Program End.
[FimsSendDemon             ; 9:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 9:35:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:35:07]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 9:35:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:35:07]Program End.
[FimsSendDemon             ; 9:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:38:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:38:05]Program End.
[FimsReadDemon             ; 9:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:43:02]Program End.
[FimsSendDemon             ; 9:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:48:02]Program End.
[FimsReadDemon             ; 9:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 9:53:07]METS Db CONNECTION !! 
[FimsReadDemon             ; 9:53:07]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 9:53:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 9:53:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 9:53:09]Program End.
[FimsSendDemon             ; 9:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 9:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 9:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 9:58:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 9:58:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 9:58:01]Program End.
[FimsReadDemon             ; 10:02:32] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:02:48]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:02:50]2?>>>> ?? ?? ?? ?? ??? ??.
[FimsReadDemon             ; 10:02:50]5?>>>> ?? ?? ?? ??? ??.
[FimsReadDemon             ; 10:02:52]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:02:52]Program End.
[FimsReadDemon             ; 10:03:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:03:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:03:07]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:03:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:03:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:03:09]Program End.
[FimsSendDemon             ; 10:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:05:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:05:03]Program End.
[FimsSendDemon             ; 10:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:08:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:08:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:08:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:08:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:08:07]Program End.
[FimsReadDemon             ; 10:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:13:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:13:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:13:04]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200117101004.dat
[FimsReadDemon             ; 10:13:05]5번>>>> 다운로드 완료 / 건수: 1
[FimsReadDemon             ; 10:13:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:13:06]Program End.
[FimsSendDemon             ; 10:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:18:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:18:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:18:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:18:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:18:03]Program End.
[FimsReadDemon             ; 10:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:23:11]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:23:11]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:23:13]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:23:16]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:23:16]Program End.
[FimsSendDemon             ; 10:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:28:10]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:28:10]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:28:10]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:28:11]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:28:11]Program End.
[FimsReadDemon             ; 10:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:33:02]Program End.
[FimsSendDemon             ; 10:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 10:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 10:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:35:02]Program End.
[FimsSendDemon             ; 10:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:38:03]Program End.
[FimsReadDemon             ; 10:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:43:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:43:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:43:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:43:08]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:43:08]Program End.
[FimsSendDemon             ; 10:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:48:11]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:48:11]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:48:11]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:48:11]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:48:11]Program End.
[FimsReadDemon             ; 10:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 10:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 10:53:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 10:53:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 10:53:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 10:53:09]Program End.
[FimsSendDemon             ; 10:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 10:58:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 10:58:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 10:58:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 10:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 10:58:03]Program End.
[FimsReadDemon             ; 11:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:03:03]Program End.
[FimsSendDemon             ; 11:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 11:05:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:05:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 11:05:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:05:04]Program End.
[FimsSendDemon             ; 11:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:08:02]Program End.
[FimsReadDemon             ; 11:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:13:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:13:05]Program End.
[FimsSendDemon             ; 11:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:18:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:18:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:18:06]Program End.
[FimsReadDemon             ; 11:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:23:07]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:23:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:23:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:23:14]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:23:14]Program End.
[FimsSendDemon             ; 11:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:28:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:28:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:28:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:28:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:28:06]Program End.
[FimsReadDemon             ; 11:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:33:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:33:04]Program End.
[FimsSendDemon             ; 11:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 11:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 11:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:35:02]Program End.
[FimsSendDemon             ; 11:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:38:03]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200117113803.dat
[FimsSendDemon             ; 11:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:38:03]Program End.
[FimsReadDemon             ; 11:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:43:12]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:43:12]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:43:12]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:43:13]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:43:13]Program End.
[FimsSendDemon             ; 11:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:48:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:48:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:48:04]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200117114804.dat
[FimsSendDemon             ; 11:48:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:48:06]Program End.
[FimsReadDemon             ; 11:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 11:53:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 11:53:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 11:53:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 11:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 11:53:04]Program End.
[FimsSendDemon             ; 11:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 11:58:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 11:58:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 11:58:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 11:58:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 11:58:06]Program End.
[FimsReadDemon             ; 12:03:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:03:03]Program End.
[FimsSendDemon             ; 12:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 12:05:24]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:05:24]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 12:05:24]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:05:24]Program End.
[FimsSendDemon             ; 12:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:08:01]Program End.
[FimsReadDemon             ; 12:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:13:03]Program End.
[FimsSendDemon             ; 12:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:18:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:18:04]Program End.
[FimsReadDemon             ; 12:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:23:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:23:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:23:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:23:11]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:23:11]Program End.
[FimsSendDemon             ; 12:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:28:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:28:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:28:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:28:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:28:06]Program End.
[FimsReadDemon             ; 12:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:33:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:33:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:33:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:33:03]Program End.
[FimsSendDemon             ; 12:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 12:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 12:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:35:02]Program End.
[FimsSendDemon             ; 12:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:38:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:38:01]Program End.
[FimsReadDemon             ; 12:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:43:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:43:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:43:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:43:08]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:43:08]Program End.
[FimsSendDemon             ; 12:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:48:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:48:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:48:04]Program End.
[FimsReadDemon             ; 12:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 12:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 12:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 12:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 12:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 12:53:04]Program End.
[FimsSendDemon             ; 12:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 12:58:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 12:58:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 12:58:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 12:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 12:58:03]Program End.
[FimsReadDemon             ; 13:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:03:03]Program End.
[FimsSendDemon             ; 13:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 13:05:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 13:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:05:03]Program End.
[FimsSendDemon             ; 13:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:08:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:08:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:08:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:08:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:08:05]Program End.
[FimsReadDemon             ; 13:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:13:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:13:04]Program End.
[FimsSendDemon             ; 13:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:18:02]Program End.
[FimsReadDemon             ; 13:23:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:23:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:23:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:23:05]5번>>>> 인수 승인 신규 데이터 없음.
